Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
KRT8	13.10228077001237	0.0044205580826564	0.0433377412029756				14.290866146207488	0.0025348164958341	0.02873738208715	13.69657345810993	2	0.000122197407477	0.0013555200219667
NELL2	19.558286370462323	0.0002095494023242	0.0032669262918457							19.558286370462323	1	0.0002095494023242	0.0022183721418841
ADD3	10.270655551699246	0.0164001767266133	0.1209576111190527	9.22149026191392	0.0264864926840111	0.1893351954771001	12.088452346408076	0.0070862212162038	0.066550003332883	10.526866053340411	3	0.0002352428792291	0.0024682759954608
CALM1	10.093421812989764	0.0177884822205207	0.1293070261791909	12.720148716973569	0.0052825964146321	0.0546953070036485	8.022938072104656	0.0455400159701654	0.2732940851700978	10.278836200689328	3	0.0003157663373407	0.0031968638176838
AGXT							18.44175585838243	0.000356568517941	0.0054530206580585	18.44175585838243	1	0.000356568517941	0.0035641781273477
MAP3K4	4.730424998332032	0.1926349885033132	0.625248567965392	23.825036283052576	2.71715713785739e-05	0.0005914727299787	1.7479565152611256	0.6263251171896418	0.9841557483203374	10.10113926554858	3	0.0003894914934852	0.0038509505940324
AHI1				18.22294682283023	0.0003956487551001	0.006454522693248				18.22294682283023	1	0.0003956487551001	0.0039052976035554
FAM69A							17.705025878384824	0.0005059597756713	0.0073596792656565	17.705025878384824	1	0.0005059597756713	0.0048563103468457
FRMPD3	18.362126585819453	0.0003703250622647	0.0052837450848125	6.428220170294813	0.0925367155376542	0.424072823836796	4.681705858007557	0.1966439808631229	0.6453237154807963	9.824017538040607	3	0.0005392811327561	0.005146892166942
HNRPDL	10.606241598305308	0.0140572499225615	0.107053941427736	8.35283877096707	0.0392555766045504	0.2439381359596614	10.24874772404383	0.0165658347865527	0.1285153343900845	9.735942697772067	3	0.0005977456050647	0.0056456403992735
KIAA0895L				8.413757191639682	0.0381915103493736	0.238969736186081	15.06611648796507	0.0017610107182485	0.0213004450556133	11.739936839802375	2	0.000650702287564	0.0060778471962439
RPGRIP1L	10.60977948089838	0.0140343954986609	0.1069648521789831	16.333719302868225	0.000968615050129	0.0138343497377126	1.197568088338388	0.7535876434584042	1.0	9.380355624035	3	0.0009034436723138	0.0082241889338806
GPR139				14.689025729127987	0.0021026377320386	0.0263358109002487	7.997239438185238	0.0460687926455863	0.2750002693065541	11.343132583656612	2	0.0009086615916352	0.0082462957184087
PNP	9.196373401188582	0.0267907829875478	0.1749795826189433	10.287906831144095	0.016270877397604	0.1316793179759063	8.485438059757588	0.0369754869233384	0.2336703056253925	9.323239430696756	3	0.0009650435507589	0.0086846575249042
NEUROD6				16.30685412057513	0.0009809905107158	0.0139559417735107				16.30685412057513	1	0.0009809905107158	0.0088214545925588
CIRBP	11.210416553176993	0.0106408235331574	0.0860237909240421	8.54115785870727	0.0360564352884114	0.2320390541668294	8.044399126150163	0.0451029664659881	0.2716373780497704	9.26532451267814	3	0.0010316787027547	0.0092211645200866
FAH	7.378457754089692	0.0607650233471214	0.3130655797163895	10.489275510556038	0.0148338242872161	0.1249464430346283	9.924415260991797	0.0192196819331764	0.1447768302763979	9.264049508545842	3	0.0010331949918289	0.0092207779459454
AKAP2	5.137591386563477	0.1619948616533576	0.5666569622518765	15.062655268683342	0.0017638810038523	0.0228042361625055	7.412811822065932	0.0598415208520848	0.3287224943605571	9.204352825770917	3	0.0011066715386302	0.0097878765477205
LRRC69	16.015894006380577	0.0011255075131746	0.0135911411036757							16.015894006380577	1	0.0011255075131746	0.0099247772880613
SMAP	10.79607455790919	0.0128812663731748	0.1002480373262989	8.590626470975971	0.0352592219073936	0.2289473465631034	8.000401375226057	0.0460034112015989	0.2747719970530899	9.12903413470374	3	0.0012066648922626	0.0105616671732093
KIF6				3.6689478386101393	0.2995020937745819	0.7785977092478071	17.980966175121672	0.0004438433509562	0.0065886658139019	10.824957006865906	2	0.0014010217597035	0.0119877585444971
IFNK	15.517640095033792	0.0014237007458499	0.016586200183729							15.517640095033792	1	0.0014237007458499	0.0121378956883022
CPZ							15.492570097608557	0.0014406212533472	0.0180953468596615	15.492570097608557	1	0.0014406212533472	0.0122733042657282
SNRPC	11.03575722955286	0.0115340857086345	0.0916228780235195	6.239677563862674	0.100514151876758	0.447300354441706	9.611105664080531	0.0221782901335375	0.1614184107202979	8.96218015249869	3	0.0014604998947892	0.012433701408123
ARHGEF12	3.4006483072914446	0.3338781366609861	0.8083897914912966	22.82254827997175	4.397244227747872e-05	0.0009238047684283	0.558518755168298	0.905859329886206	1.0	8.927238447477164	3	0.0015198828310031	0.0128928367837968
CBX3	10.068301907405722	0.0179943781786216	0.1300151454232288	6.554627090223594	0.0875328635212819	0.4105126571501002	9.854297865246131	0.0198461383823683	0.1480635998401599	8.825742287625149	3	0.0017059903586346	0.0142165863219552
CUX2	5.378863921142158	0.1460661135923171	0.5345350752378383	2.542156357199211	0.467720636328587	0.9050112553538684	18.543137539076856	0.0003397872684847	0.0052519180246409	8.82138593913941	3	0.0017144549458007	0.0142569829353684
EXT2	11.85842817183043	0.0078841997293724	0.0682253673332335	0.2889183056972828	0.9620989941678286	1.0	14.23090016535219	0.0026071252191407	0.0294581871859162	8.792748880959968	3	0.0017711220005281	0.0146049634980789
TBCA	7.738189991775183	0.0517440553232704	0.28463683444608	9.046762526177528	0.028675570947186	0.2000370185669051	9.542660466758738	0.0228818287487631	0.1651144934087511	8.775870994903817	3	0.0018053673231459	0.0148047632428579
NDUFA4	7.021952889236551	0.0712013411211004	0.3447871003379351	7.354888362315534	0.0614065920855119	0.3282436693801737	11.941486164361264	0.007586315801716	0.0703976729391139	8.77277580530445	3	0.0018117168483422	0.0148465361965679
FAM213A	11.564365098610727	0.0090346793178694	0.0761199519329805	7.22384716066418	0.0650951080797988	0.3386913938752386	7.392620150116231	0.060382648659274	0.330261445179087	8.726944136463713	3	0.001908312225669	0.0154984835635552
GCM2	3.9226895789385927	0.2699341804378068	0.7356818993853587	16.389317963569535	0.0009434938840205	0.0135290283726514				10.156003771254063	2	0.0024365004685063	0.0192462378357302
CDV3	9.227438680060708	0.02641492528213	0.1731143565311433	9.42809677874934	0.0241087220206808	0.1768870396380309	6.731448521532228	0.0809682880567742	0.3940975712917224	8.462327993447426	3	0.0025716369941142	0.0202191538932186
KHDRBS3	13.106674659811352	0.0044115035095802	0.0432932401738537	6.097197767926357	0.1069759199210033	0.4637762287157116	5.982863473156143	0.1124469374003677	0.4827874445467866	8.395578633631283	3	0.0027714116143663	0.0215463131754646
PPIA	8.675602837466064	0.0339298098609605	0.2086715952193004	8.122492860518486	0.0435468328903185	0.2603084874262467	8.26380434776314	0.0408629703314333	0.2521003727211649	8.353966681915898	3	0.002903464801259	0.0223089481968085
CEP97	1.025541970282828	0.7950718796080368	1.0	3.393557826917347	0.3348319614439218	0.8198646740149833	20.589657880751417	0.0001280890870356	0.0021612898619148	8.336252559317197	3	0.0029615080852394	0.0226959385015918
RAB3C	4.783021855605261	0.1883924954179998	0.6166975916926536				14.97304086671685	0.0018398329291804	0.0221085680415701	9.878031361161057	2	0.0030602072036878	0.0231967629382105
CACYBP	7.933155801292339	0.0474135639343045	0.2677274740884053	10.356979311953816	0.0157631465682086	0.1298976741715439	6.596416446388658	0.0859366545009362	0.4094224424317546	8.295517186544938	3	0.0030992724278973	0.0234477904413859
ZNF580	13.829713393880006	0.0031463480671606	0.0325428104292736							13.829713393880006	1	0.0031463480671606	0.0237129164398821
FBXL20	4.029093141935882	0.2583396847338262	0.7225673562508534				15.434213642427151	0.0014807847780039	0.0184851604100028	9.731653392181515	2	0.0034486934031434	0.0256321806990389
RDX	6.265602863243204	0.099379339705809	0.4263306975835782	7.605989555954522	0.0548967634895355	0.3047149844384587	10.637013764779962	0.0138596849402739	0.1133404283807218	8.16953539465923	3	0.0035656588968708	0.0264682463625224
CCDC115	0.0406305256164015	0.9978481602155757	1.0	23.5105423136398	3.1603725401994585e-05	0.0006797622722625	0.5416239296197335	0.9096561423053232	1.0	8.030932256291978	3	0.0041569869210713	0.029991684162092
CBX5	4.297636740354658	0.2310665827238725	0.6842082752181871	12.050391549495943	0.0072125187659158	0.0694072877779947	7.64713703548354	0.0538959893264247	0.3072314166332908	7.998388441778047	3	0.0043089609141268	0.0309183633553096
ZNF207	5.906963864416794	0.1162254191951156	0.4684192178405921	7.799772100828969	0.0503362379792243	0.2887142792665511	10.18228305273256	0.0170785497202688	0.1318865273592689	7.963006339326107	3	0.004480261173957	0.0319536118106405
SZRD1	4.714534606398081	0.1939341312631331	0.6273415825070582				13.974012801589057	0.0029407400438682	0.0324667962967523	9.344273703993569	2	0.0047232760804557	0.033504942802273
PKHD1				12.886234127747608	0.0048892026191821	0.0516582855684635				12.886234127747608	1	0.0048892026191821	0.034557573802647
KIR3DP1	12.658622895378144	0.0054361418784814	0.0513514564836254							12.658622895378144	1	0.0054361418784814	0.0380144161520063
PPM1K	12.611530326203756	0.0055566420725853	0.0520792611847003							12.611530326203756	1	0.0055566420725853	0.038651348534307
FAM161A	2.6022221304922253	0.4571001118755337	0.9062605195745692	18.29017881005897	0.0003832078658463	0.0062799166586663	2.3791358915308995	0.4975302865977321	0.9362447251887436	7.757178944027365	3	0.005614444004348	0.0390075207705147
FKBP4	6.681363283131304	0.0827779393690238	0.378842426095561	8.658346821925498	0.0341957449860279	0.2246660445582034	7.844587329861359	0.0493352209822717	0.2887108538870054	7.72809914497272	3	0.0057954142407316	0.0400999259196325
TMSB15A							12.502984334723005	0.0058445422568335	0.0565139883554756	12.502984334723005	1	0.0058445422568335	0.040345424510833
CMTM1	7.589909175863648	0.0552927511684604	0.2958409030151779	10.131582647533294	0.0174801204667979	0.138670505613116	5.425879043215367	0.1431396997047571	0.553320473390974	7.71579028887077	3	0.0058736910994066	0.0405229855603757
LEFTY1							12.492223303452098	0.0058738753312956	0.056743429250035	12.492223303452098	1	0.0058738753312956	0.0405006272842976
STMN1	6.66298956966338	0.0834515316457038	0.3806533232250277	10.509398728614896	0.0146972755090561	0.1242306550923379	5.849701484092127	0.1191559897326071	0.4993109437305109	7.6740299274568	3	0.0061468970767303	0.0420886264807972
AK2	8.485194905974433	0.0369795472601149	0.2222946076050044	5.872510985704426	0.1179802962989341	0.4903068437909127	8.5922017989999	0.0352341197224573	0.2261954521687746	7.649969230226252	3	0.0063098029056727	0.0429553364188714
ILF3	7.242180827006263	0.0645664302722335	0.3256512011836799	8.474447825221542	0.0371594445034524	0.2361928807620498	6.754027993877255	0.0801649902749304	0.3916941899340715	7.49021888203502	3	0.0075011997834892	0.049972781656203
