Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
RIPK4	32.138792901481	4.892569291010588e-07	1.351871883637162e-05				3.3191264409509	0.3449894596164594	0.8321832950100155	17.72895967121595	2	3.512726203578499e-06	5.205261573598465e-05
XK							27.55074297763977	4.512548793289423e-06	0.0001122482653151	27.55074297763977	1	4.512548793289423e-06	6.579641119685256e-05
RTN1	1.627518159723622	0.6531664824821415	0.9973817859593522	2.139158546350408	0.5440314332847469	0.943536157511127	35.43508848127576	9.858254804536637e-08	3.3268323880376293e-06	13.06725506244993	3	1.0594388666642369e-05	0.0001455036538711
UQCRH	16.05404694433413	0.001105415276967	0.0134161033867849				16.53278862409042	0.0008816194660721	0.0118690365352589	16.293417784212274	2	1.2590413719622342e-05	0.0001689916483933
PLA2G6	4.295940293661775	0.2312302592908797	0.6842702858274552				27.458112387414094	4.719035054474532e-06	0.000116810540077	15.877026340537936	2	1.818775058884977e-05	0.0002381729243777
BOLA3	5.4549079006724455	0.141360637989705	0.5251320406994543				23.90137134148796	2.619277192008473e-05	0.0005261421089661	14.678139621080202	2	5.208195350024208e-05	0.0006303675538795
CTDNEP1	0.1445217816422015	0.9860051844700648	1.0	32.090221945248935	5.009269240478912e-07	1.6760180000435695e-05	2.041463719272727	0.563845507433401	0.9688343376197812	11.425402482054622	3	7.989219550604522e-05	0.000926201188097
TMCC1				21.44228016958801	8.520009205179415e-05	0.001655217917361				21.44228016958801	1	8.520009205179415e-05	0.0009819601252558
THSD7B	20.886584547547443	0.0001111426826331	0.0018630000718291							20.886584547547443	1	0.0001111426826331	0.0012492986902438
TLE4	20.83931776245997	0.0001136826657748	0.0018989362359738							20.83931776245997	1	0.0001136826657748	0.0012754245946748
SERPINH1	12.159291438138045	0.0068569459583919	0.0617318289662555	7.082345188702324	0.0693189530819375	0.3545421613044321	13.954079763882524	0.002968329084697	0.0327000692638443	11.06523879690763	3	0.0001234677924922	0.0013670474215555
CCNB3	22.84935935489852	4.3410395496113655e-05	0.0007973541609516				2.8458258656690285	0.4160116158044611	0.8831414548971198	12.847592610283773	2	0.0002537107857175	0.0026409595432304
SIX1	18.538358987259222	0.0003405603009893	0.0049250258912307							18.538358987259222	1	0.0003405603009893	0.0034273409014461
LILRA6	17.938398992261146	0.0004529058096633	0.0062302165036623							17.938398992261146	1	0.0004529058096633	0.004389845245303
DENND4C	2.849666542639332	0.4153890456911381	0.8778378157563659	26.381029305187305	7.936566768396951e-06	0.000200550937186	0.6618392920108852	0.8821408639923642	1.0	9.96417837994584	3	0.0004575785354407	0.0044315038342235
C9orf64	14.946572910351533	0.0018628799826754	0.0208416490943898	7.780044585824673	0.0507831199129373	0.2905855958913683	7.1603780193929465	0.0669579084907765	0.3514162081703585	9.96233183852305	3	0.0004585717654896	0.0044374886472301
ABCA13	17.33478787248406	0.0006030788834371	0.0079646285597736	10.983308609226494	0.0118164754821166	0.1036379469772535	1.3859694424378295	0.7088268427069023	1.0	9.901355308049462	3	0.0004925814497121	0.0047355899535338
IGF2R	11.77160868135565	0.0082079230075473	0.070328477029816	0.8393069711302057	0.8400440413202281	1.0	16.2551788243266	0.001005237986964	0.013320719083801	9.62203149227082	3	0.0006826122415636	0.0063508180617543
A4GALT							16.477739752506864	0.0009048687266359	0.0121336304482943	16.477739752506864	1	0.0009048687266359	0.008224498610661
EIF1AX	9.794700114027714	0.0203943458237452	0.1431486001157169	6.237805923961069	0.1005965572097996	0.4469789849094508	11.994119336854837	0.0074033323447193	0.0690159637734239	9.342208458281206	3	0.0009441446634542	0.0085290379261624
ZNF366	16.12643978091625	0.0010682655450968	0.0129981345766358							16.12643978091625	1	0.0010682655450968	0.009490788933712
CA8	4.6876038237419	0.1961545500367965	0.6309056778774926	9.222163111494666	0.0264783878838694	0.1894646626106181	13.669188540688168	0.0033918408211583	0.0363375624057214	9.192985158641578	3	0.001121228853925	0.0098944262669133
UGCG	18.65146416430073	0.0003227238952102	0.0047168852245066	1.4013011423674555	0.7052297645384551	0.9927338348888616	7.210519934510131	0.0654820473240853	0.346726070663724	9.08776174705944	3	0.0012651330780775	0.0109920636651486
HSD17B12	8.733885373263222	0.0330464717320526	0.2048154951305241	6.869766474242936	0.0761666597253434	0.3770249656404499	11.053866147560846	0.0114381384559675	0.09755662487634	8.885839331689	3	0.0015932808719222	0.0134096415021217
CRAMP1L				16.86245000736379	0.0007543001328257	0.0112398496081061	4.201585562124708	0.2405031883249211	0.7144525465379993	10.53201778474425	2	0.0017866392381459	0.0146919394930983
IL13RA2							14.971589226850313	0.001841089585548	0.0220843494835177	14.971589226850313	1	0.001841089585548	0.0150351411250733
GNB2	9.999310057104823	0.0185720011411087	0.1330854610918912	8.666130669041252	0.0340755355939308	0.2240799779229643	7.428106242323444	0.05943477135979	0.3275545047613034	8.69784898948984	3	0.0019722073668959	0.0159516772322467
STMN4				14.756397381803026	0.0020371133966696	0.0257381442617682				14.756397381803026	1	0.0020371133966696	0.0164093092068245
NLRP5				14.215996352889205	0.0026254116186574	0.0315704655042223				14.215996352889205	1	0.0026254116186574	0.0205735536054504
PDE4B				14.09982516146444	0.0027723749401164	0.0330626298551514				14.09982516146444	1	0.0027723749401164	0.0215396410426263
NLRC4	9.434310377781626	0.0240405545547361	0.1617549733830247				10.54961192080976	0.0144281000701633	0.1166693970529823	9.991961149295694	2	0.0027877026781197	0.02160195554965
PDLIM4							13.846842967268538	0.0031212144588077	0.0339046944001816	13.846842967268538	1	0.0031212144588077	0.0235535168955974
CHCHD2	15.439428268229657	0.001477151077111	0.0171049813132133	1.9296195051765663	0.5871421546928897	0.956554632994931	7.285830352037461	0.0633244205834327	0.3393840306970211	8.218292708481227	3	0.0033776337732877	0.0252149743491965
NPBWR2							13.560975847628187	0.003567943424958	0.0379033150412122	13.560975847628187	1	0.003567943424958	0.0264519943574476
HSDL2	7.132586445850276	0.0677897352946469	0.3345177467859366	6.242160561639006	0.1004049293210616	0.4470896020969269	11.03047452212993	0.0115622244809065	0.0982013092656863	8.135073843206404	3	0.0037046076878855	0.0272431504410738
SCG2	15.846494815169216	0.0012191868178864	0.0145573638977523	6.244974636840334	0.1002812808588501	0.4468143136664055	2.093051758895403	0.5533197183482095	0.9633377177226607	8.06150707030165	3	0.0040189240482849	0.0292274150497969
BRWD1							13.30112051620344	0.0040286663844786	0.0419180046006798	13.30112051620344	1	0.0040286663844786	0.0292443093900918
RAB11FIP4	12.439774785478368	0.0060189394156369	0.0554899914587764							12.439774785478368	1	0.0060189394156369	0.0413321478454747
