Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
C1GALT1C1	9.270810765391428	0.0258987997508622	0.1704308112637387	87.98971561034934	5.919516975057029e-19	8.071763995988137e-17	0.9654516131059347	0.8096108090128825	1.0	32.7419926629489	3	3.592964153980257e-17	1.597248162436712e-15
CEACAM8	28.15835637653464	3.364411386072971e-06	7.810648031396525e-05	27.55217281936668	4.509433153318931e-06	0.0001202570974134	27.207767053113862	5.325467822082613e-06	0.0001302295561129	27.63943208300506	3	4.2447656582876724e-14	1.534995532393019e-12
DOC2A	63.64241480728064	9.788329302908385e-14	6.562972122817175e-12							63.64241480728064	1	9.788329302908385e-14	3.3844150294412767e-12
HOXB13	63.35435001160607	1.1279908987066889e-13	7.4076552991779e-12							63.35435001160607	1	1.1279908987066847e-13	3.843945930030705e-12
PDCD4	32.99461941789893	3.229100308917927e-07	9.325486072862974e-06	21.43421607850997	8.552955302097466e-05	0.0016571637525002	17.96080646276347	0.0004481126088704	0.0066229081054074	24.12988065305745	3	5.167041709992708e-12	1.5707009825363436e-10
ARG1	32.15553407459295	4.852977913323319e-07	1.3448078680041612e-05				32.13610085818565	4.898965754149243e-07	1.4587390969119688e-05	32.1458174663893	2	6.018267001616202e-12	1.8201024883404496e-10
MYH10	18.20178588149809	0.0003996469589265	0.0055938905725362	25.16727825495985	1.4245635369277112e-05	0.0003397795604414	26.8908973449874	6.205707916577501e-06	0.0001478272634057	23.41998716048178	3	1.3540350295868732e-11	3.943710400213e-10
CBS	18.555337442617603	0.0003378215815574	0.0049002017004122	9.177382422970236	0.0270231301855281	0.1918429880656306	38.24154256868149	2.5124860811323226e-08	9.3861288137947e-07	21.991420811423108	3	9.322196066778416e-11	2.516780102503533e-09
HIST1H1D	18.701022355073565	0.0003152044558072	0.004635245893067	21.2739383787389	9.234743827476362e-05	0.0017655950698722	24.71458338782608	1.771434998253861e-05	0.000379154501529	21.56318137387952	3	1.6578844567913294e-10	4.308677736606037e-09
HBM	16.015535986615056	0.0011256977619687	0.0135763398009514				38.54475165596111	2.167177749867241e-08	8.21741855417826e-07	27.28014382128808	2	5.686695735876248e-10	1.4156879384576136e-08
METAP2	20.01783163356051	0.0001683041887999	0.0026895009370234	16.75200486551027	0.0007947772967718	0.0116982800891444	21.416468096936967	8.62591285948642e-05	0.0015134963914981	19.395434865335915	3	2.9933730350206435e-09	6.886505085431735e-08
CDH26	40.91129463833968	6.828700193688085e-09	2.5575616194172404e-07							40.91129463833968	1	6.828700193688085e-09	1.4981332057581002e-07
UROD	10.082612865738431	0.0178767925814868	0.1296540750917517	17.414308279508614	0.0005807670396796	0.0090068742398381	23.953133920005538	2.5549126653042528e-05	0.0005162861441824	17.150018355084196	3	5.742287542043762e-08	1.1223562013994627e-06
DCTN2	1.417715225920077	0.7013874884405198	1.0	48.25508867602161	1.8792640735823728e-10	9.564395394211136e-09	0.6352907814765121	0.8883079308812443	1.0	16.769364894472734	3	9.4265886184008e-08	1.7949985573685903e-06
GYPA	23.681822874960787	2.9107324714311545e-05	0.0005504556792126	4.219733467207616	0.2386936023180801	0.6992455062637881	22.35622465136484	5.499344500613375e-05	0.0010291194773421	16.752593664511082	3	9.634360318072469e-08	1.828672724898988e-06
ORM1							35.30498060634678	1.0502569689796885e-07	3.53249221061474e-06	35.30498060634678	1	1.0502569689796885e-07	1.977593735379748e-06
PHF6	20.301824816179785	0.0001469669590666	0.0023923925357056	9.312886404207816	0.0254075540586169	0.184172911917377	20.43156212845317	0.0001381375342445	0.0023192444389575	16.682091116280258	3	1.0558698557397573e-07	1.9850017558223574e-06
PARP6	12.48691880382115	0.0058883881731234	0.0545486626124707				25.93048611987848	9.86243215098615e-06	0.0002258987852863	19.20870246184981	2	9.308410055360156e-07	1.5287770681199147e-05
RFESD	13.978599813353874	0.0029344272755232	0.0306818851883499	11.15376672080088	0.0109228057215573	0.0965025879580619	19.10910739149254	0.0002595578731391	0.0041058811057196	14.747157975215766	3	1.2739241418510468e-06	2.0412131405675648e-05
GSTM5	15.869415303549872	0.0012060724185613	0.0144187311086857				21.37657249870667	8.792184348320077e-05	0.0015346909369378	18.622993901128268	2	1.576752210906838e-06	2.47282425649514e-05
ALOX5	16.52167749973441	0.0008862638228929	0.0110788755331124	10.1384036271422	0.0174255593920393	0.1386944027822341	16.867170683306114	0.0007526164586986	0.0103807752423229	14.509083936727572	3	1.724618572460709e-06	2.679844233817068e-05
WNK3	29.677863993765776	1.6130466588143228e-06	4.059289072102816e-05				6.093684611932737	0.1071401685948989	0.4689524716190044	17.885774302849256	2	3.053250487602472e-06	4.55867260301758e-05
HIST1H1C	19.277162782888546	0.0002395908534597	0.0036579571703374	12.073713326574406	0.0071348685012606	0.0688433840568902	10.339660811791267	0.0158889658500932	0.1249882597252093	13.896845640418071	3	3.743432598138313e-06	5.512589099998201e-05
CDH5				26.59501492795006	7.1581544492037205e-06	0.0001827985236904				26.59501492795006	1	7.1581544492037205e-06	0.0001014930172204
CTSE	21.02017243974826	0.0001042655293595	0.0017600315061603				9.54781998211698	0.0228280401882771	0.164843850831753	15.28399621093262	2	3.064583781149512e-05	0.0003867524355612
SLC25A37	15.544567196621216	0.001405746491551	0.0164169273580894				13.503477165868611	0.003665168793353	0.0386925639873895	14.524022181244913	2	5.9576390003283886e-05	0.0007101721893032
RAD18	8.533470736127112	0.036181888118651	0.2184584025702939	22.61699000922109	4.852951265513226e-05	0.0010020651084532	2.7457033137281512	0.4325162845546371	0.8945444054813373	11.298721353025453	3	9.31435968938492e-05	0.0010641768437389
MGAM	11.88248309053682	0.0077967591306134	0.0676518792256301	1.6924474364472744	0.6386142069156246	0.9798863850062036	20.2476701777484	0.0001508166857722	0.0025237489698486	11.27420023491083	3	9.594775530845168e-05	0.0010941004884497
CTTN	14.822434075614105	0.0019748536935872	0.0218900545827912	4.377594631186504	0.2234718988462973	0.6788698667348427	14.182324562245554	0.0026671949897315	0.0299696804395581	11.127451089682054	3	0.0001145502198496	0.0012827238160245
HUG1	6.391643086889519	0.0940351953133383	0.4126359051095141	12.30249105518495	0.0064156259059288	0.0638646396999282	14.053642117739049	0.0028330385041851	0.0315183316663416	10.91592541993784	3	0.0001477487148832	0.0016192108929515
TACSTD2				3.041401983399884	0.3852857498424534	0.858871102440287	23.40076402157378	3.331480298235592e-05	0.0006536415995995	13.221083002486832	2	0.0001841340443126	0.0019848542151299
KIAA1432	25.454781979433104	1.2403456284787709e-05	0.0002552024439024	1.8328691586231736	0.6078084930273364	0.9649894505950264	4.600337720584685	0.2035131122120508	0.655541440672861	10.629329619546986	3	0.0002082031816057	0.0022080741008857
USP32	2.606615870567478	0.4563308796642148	0.9060468987824584	23.186234473571226	3.69296122176588e-05	0.0007826695234516	6.087366252160053	0.1074361750081845	0.469638961909698	10.626738865432918	3	0.0002088476967732	0.0022129247440353
OLFM4	12.454880856779631	0.0059767991153447	0.0552076588804678	6.037531761151513	0.1097984327972515	0.470090802029465	13.070078197902625	0.0044874822907441	0.0455223153421776	10.52083027194459	3	0.0002369389267709	0.0024816676785353
EXTL3	13.459584339134963	0.0037411495104098	0.0379176971520186	4.503767640563676	0.2119544685231784	0.6602564413866424	13.518068690525489	0.0036402501389146	0.038509814426721	10.49380689007471	3	0.0002446806852362	0.0025559621050523
FAM115C				18.89467980285358	0.0002874554138829	0.0048996232927645				18.89467980285358	1	0.0002874554138829	0.0029455461604558
DTNA	1.9502422318573112	0.5827980721172994	0.9768999852203962				23.44409689588681	3.262862758031503e-05	0.0006439224671015	12.69716956387206	2	0.0002885557233463	0.0029542609771174
POMP	8.145655015400653	0.0430954416100951	0.2493657780069961	4.959643629845995	0.174776199893638	0.6043577017374746	17.77563092675732	0.000489287947724	0.0071376818195363	10.29364319066799	3	0.000310280398871	0.0031494126323181
KLF1	7.118771633122497	0.0682069381353914	0.3360576170822882	12.682445851054444	0.0053761719211383	0.0552682709446187	10.826894940317464	0.0126997105677398	0.1062577436262798	10.2093708081648	3	0.0003427979256748	0.0034469264210076
ALS2CR11							18.02600891234994	0.0004344501493357	0.006468196046875	18.02600891234994	1	0.0004344501493357	0.0042282905480618
ATP10B	17.705841348651443	0.0005057640330393	0.0068299514771568							17.705841348651443	1	0.0005057640330393	0.0048583750533634
HLTF	12.713222228362952	0.0052996657720517	0.0502106674134708	5.506130650358903	0.1382723960834506	0.5340965293934246	10.04325911453016	0.0182019736958763	0.1387626368200695	9.420870664417338	3	0.0008620899796922	0.0078902585215641
RC3H2	13.314910208447364	0.0040028007465477	0.0402294062451782	9.41401550633763	0.0242639057235068	0.1771265117815998				11.364462857392496	2	0.0008925416858216	0.0081374752774414
PICALM	11.821547449714409	0.0080201466871324	0.0691521280901308	5.897824929220651	0.1166884728933316	0.4880252277778403	10.414526011192711	0.0153520688910205	0.1218059133641788	9.377966130042587	3	0.000905942116837	0.0082279305158204
SRI	10.96828768170852	0.011898597840651	0.0938960955523965	9.47112304789547	0.0236405553595798	0.1745151109128538	7.593607612002421	0.0552014302997068	0.3127360270588877	9.344339447202138	3	0.0009418246205574	0.0085145842034345
OR4C46							16.18192150222513	0.0010406356744489	0.0135940587975759	16.18192150222513	1	0.0010406356744489	0.0092662024475594
MTTP	15.794311172402187	0.0012495751651754	0.0148831387375182							15.794311172402187	1	0.0012495751651754	0.0108969220709437
HMGN5	9.11928895248814	0.0277462068185443	0.1791452060445813	4.72584632745968	0.1930084904701907	0.6340328911945764	13.13902952715224	0.0043453920618935	0.0444820518044588	8.994721602366686	3	0.0014072285663674	0.0120321603740385
KHK	5.373871268805819	0.1463801807654524	0.5346640659730125				16.253509490369222	0.0010060311309634	0.0133138028364364	10.81369037958752	2	0.001414216263706	0.0120744457172017
LPIN2	4.02672106558862	0.2585931564752805	0.7228545726778394	2.657808503038042	0.4474449780869104	0.8945186325405536	19.70520790597765	0.0001953724551447	0.0031902431223958	8.796579158201437	3	0.0017634386041669	0.0145924853004015
TNKS1BP1	6.902292415973228	0.0750781172424478	0.3579557375040226	10.30415146904512	0.0161500399312413	0.1314373182241909	8.06110891619305	0.0447655075650389	0.270248061173795	8.422517600403799	3	0.0026890411981037	0.021016465411485
WDR41	18.84419726482152	0.0002944456926367	0.0043974225872286	5.848274743533723	0.11922989983722	0.4937962671195352	0.2946342015711571	0.9610344631103752	1.0	8.329035403308799	3	0.0029854766208038	0.0228057241866958
ALAS2	11.227311244631473	0.01055812639532	0.0854272707833993	10.83687730160702	0.012641449079923	0.1098073948324565	2.8063323980425965	0.4224585521958542	0.8875223868916432	8.290173648093695	3	0.0031177972017499	0.0235427534551042
H3F3A	2.563363271626577	0.4639486691520426	0.9102393779066472	14.953796009374816	0.0018565621836521	0.0239168893070477	7.342227801566306	0.0617539246274648	0.3339726137438322	8.2864623608559	3	0.0031307262786124	0.0236102284723161
ENDOG	13.409705868182217	0.0038293862995341	0.0386485850946671				5.803676173790081	0.1215624257111044	0.5033529643759598	9.60669102098615	2	0.0038180377212351	0.0279729219662987
PIAS2							13.302694678429829	0.0040257053464074	0.0419302890195774	13.302694678429829	1	0.0040257053464074	0.0292587373824636
RPS27	18.335119824653592	0.0003751095377823	0.0053124819028909	0.9713428215489162	0.808185673695167	1.0	4.460395008788982	0.2158502842183354	0.6780230460522583	7.922285884997163	3	0.0046855277377038	0.0332571221478682
USPL1	4.786306507259442	0.1881304669272969	0.6164712634651137	8.123459450002322	0.043527903881936	0.2604107295983044	10.630128007946208	0.0139036543773663	0.1135166104164975	7.846631321735991	3	0.0050911740134283	0.0358565412202442
RPS27A	4.340861246989974	0.2269319654515461	0.6780379198346602	12.092661525120151	0.0070723887515049	0.0685149510819386	6.901694944146323	0.0750979766318869	0.3758239819185481	7.778405905418815	3	0.0054857849633114	0.0382710366909489
DEFA1				12.6298323458902	0.0055095003313961	0.0563982420609069				12.6298323458902	1	0.0055095003313961	0.0383911852791749
BCCIP	5.43296565580989	0.1427034434934865	0.5276670328636904	7.381467501040824	0.0606835663048838	0.3260670138924872	10.39142300559268	0.0155158191638487	0.1224334787332852	7.735285387481132	3	0.0057501783358709	0.0398568926270067
PLXNA4				12.483462167901564	0.0058978644266021	0.0593647161713844				12.483462167901564	1	0.0058978644266021	0.0406186644406353
ASNS	5.48536230608048	0.1395167395656159	0.5213119637393318	8.721467044652613	0.033232780050694	0.2215620861866843	8.864574853328017	0.031146692232954	0.2074533632673859	7.69046806802037	3	0.0060379298364776	0.0414384911876656
ALDH3B1	2.042112944471646	0.5637121730706984	0.9667094107318648	12.153646744230546	0.0068749433921639	0.0670515734077851	8.69533444662483	0.0336282003871497	0.2190810171940178	7.630364711775674	3	0.0064455923981175	0.0436535682174912
SLC31A1	14.118924453111887	0.0027476650503157	0.0292068874749753				3.54631086577165	0.3148052415258947	0.8011785483177873	8.83261765944177	2	0.0071255795060582	0.04765835840449
