Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
PKM	56.96267467841664	2.617462562959401e-12	1.4938232770032583e-10	67.12106657196463	1.7641951603331896e-14	1.4166487137475512e-12	54.93991490335526	7.071844331637081e-12	4.2114912949114004e-10	59.67455205124551	3	8.101508056053604e-34	8.050448131330577e-32
MRC1	52.55411078904784	2.281934131952564e-11	1.195583850118097e-09	38.78739891548186	1.925313707174392e-08	7.905819410084844e-07	83.83610081331909	4.61283839589249e-18	5.911439989875388e-16	58.39253683928293	3	5.141521897920562e-33	4.942967190480541e-31
TMSB4X	57.43579949702215	2.0743361801266025e-12	1.1981165840393896e-10	65.5066127895716	3.9082887373168487e-14	3.0048087983605176e-12	50.839572537446365	5.2926318518088194e-11	2.820137098300657e-09	57.92732827468004	3	1.004919364215705e-32	9.431088477659297e-31
DBI	54.53042289826476	8.64737978542723e-12	4.765004447280243e-10	69.09714917736247	6.661453702850832e-15	5.800280230181079e-13	49.06127394837902	1.2658587843657118e-10	6.375897678068889e-09	57.562948674668746	3	1.69833856204777e-32	1.5689729293917876e-30
AIF1	91.42155267686992	1.0844294323327706e-19	1.405068837460352e-17	15.179966391141134	0.0016691380764731	0.0218134916431668	64.5341741816798	6.309528144185947e-14	4.766989771025263e-12	57.04523108323029	3	3.5786291428821205e-32	3.255176124198544e-30
PLAT	91.67109778476942	9.585011923443204e-20	1.258919100301006e-17	52.151335763543045	2.7807016815265323e-11	1.5823725238104131e-09	27.029458065085016	5.804228155026941e-06	0.0001399095377178	56.95063053779916	3	4.100630393337296e-32	3.701523236733857e-30
CAPG	53.74580158634161	1.2712355104983025e-11	6.80927713668029e-10	49.05986706156512	1.266732093506794e-10	6.682242948739854e-09	67.80115868361194	1.2618084988360124e-14	1.0470942001816222e-12	56.86894244383956	3	4.61221783147005e-32	4.1007124704611535e-30
SERPINB1	44.27942016817981	1.316384056603009e-09	5.5115678317509386e-08	63.97418532381902	8.3130567963965e-14	6.130455251791583e-12	58.2337309217343	1.4012251011804078e-12	8.978482863512942e-11	55.4957788045777	3	3.324614326547502e-31	2.8696032417097957e-29
AHNAK	46.83712470632841	3.7642199968004865e-10	1.6944291703907543e-08	60.67698599183372	4.213086319993441e-13	2.927689887941596e-11	57.40193840614252	2.1091534217358824e-12	1.3100042479542375e-10	54.97201636810155	3	7.058380064425538e-31	6.004701026031077e-29
CTBS	53.24491274126607	1.6256666556441195e-11	8.659384385731007e-10	49.02345537482019	1.2895448505657355e-10	6.753290315245341e-09	59.97165459229351	5.960770586269878e-13	3.970186935223438e-11	54.08000756945992	3	2.5423717713297157e-30	2.147396156855277e-28
CRYM	65.01102366491224	4.988864869182992e-14	3.416659740409037e-12	42.45082811930804	3.2188020921975237e-09	1.4271339092215646e-07	54.41500974970889	9.151707504892239e-12	5.234569874549663e-10	53.958953844643055	3	3.025067173512436e-30	2.5369800940981954e-28
HLA-DRB4	69.97068930359228	4.330468864657335e-15	3.348430280188269e-13	25.293749467312125	1.340386268112662e-05	0.0003228990519883	66.16279746530817	2.8287812859539253e-14	2.220045096046321e-12	53.8090787454042	3	3.751416608380471e-30	3.123978971415427e-28
ARHGAP18	47.990715456528825	2.1391907718506147e-10	9.813665607896505e-09	59.33407219462229	8.156519703783536e-13	5.407997054976479e-11	52.28516669278045	2.6039325493421623e-11	1.4564758635105e-09	53.20331811464386	3	8.949987863050327e-30	7.248877156203431e-28
CALR	51.99787069541811	2.998211357206891e-11	1.553883810427009e-09	61.52713823942221	2.77280381835937e-13	1.9646130583610948e-11	46.032899394652574	5.580868033865973e-10	2.652615397880709e-08	53.18596944316429	3	9.175604493873863e-30	7.381055995922341e-28
CTSG	42.60657866342128	2.982865869561059e-09	1.1916549148896433e-07	65.54713454560624	3.831049954359972e-14	2.9770965613074745e-12	50.898410559101634	5.1420583445645276e-11	2.7544020465804913e-09	53.01737458937638	3	1.1686920578894133e-29	9.337691611177237e-28
LSP1	50.91885732929464	5.090741148579213e-11	2.555498750396727e-09	54.07352948433788	1.0822670769324296e-11	6.685080482898007e-10	52.97933084643542	1.8520589096483505e-11	1.0474996872223408e-09	52.65723922002265	3	1.9592054169102746e-29	1.5445069369975998e-27
ENO1	45.53302832782797	7.12810083737008e-10	3.09249913252056e-08	64.38239387121311	6.799224976324831e-14	5.118541552489537e-12	45.53096682527041	7.13529706123813e-10	3.3289284538237265e-08	51.81546300810383	3	6.55045001283855e-29	5.129739827934825e-27
CYGB	89.47099462649287	2.8456187585531e-19	3.497922135513734e-17	52.77059985771819	2.0518880223881228e-11	1.2056093282763383e-09				71.12079724210552	2	3.371356965105413e-28	2.62278263897181e-26
ITGB2	58.861467702373226	1.0290799132010209e-12	6.128458514143718e-11	37.025055894219705	4.545554777690892e-08	1.747378956296387e-06	55.6571607766111	4.9716955791540346e-12	2.9783104167665935e-10	50.51456145773468	3	4.2227575621871615e-28	3.263667200840731e-26
TMSB10	51.30934395987414	4.203252077105791e-11	2.132316450544461e-09	54.02413871175197	1.1088378673021758e-11	6.791162090671883e-10	45.6939217979024	6.58825877975152e-10	3.1023038086606695e-08	50.342468156509504	3	5.4024096983307175e-28	4.095095812997483e-26
IFI16	67.60419423498273	1.3904324065291398e-14	9.948855159553275e-13	39.25697652035498	1.5311667415031736e-08	6.39638268256846e-07	43.74017635038816	1.7136834940881024e-09	7.609356006205244e-08	50.20044903524195	3	6.620161590557862e-28	4.9862045100857773e-26
PTGFRN	67.97690297253158	1.1571171184256792e-14	8.469037352263674e-13	79.181687573042	4.5978195067912606e-17	5.191943996184444e-15	2.415797587392316	0.4907006817942693	0.9339826475813464	49.8581293776553	3	1.0804645376419072e-27	8.035530287808525e-26
CEP152	9.710478405903936	0.0211944958042033	0.1477911460150554	100.14904305170452	1.4436050922874625e-21	2.4262637213863933e-19	37.83679233396694	3.06052806200105e-08	1.1026614270355383e-06	49.2321045971918	3	2.6453685195784365e-27	1.9429492387586963e-25
FAM120C	145.2092622796437	2.8451624981327563e-31	9.406695873136851e-29	1.2817582775054357	0.7334692445492301	0.9990166284126056	0.654791724052702	0.8837822624028009	1.0	49.04860409373395	3	3.43897068560439e-27	2.494836095538154e-25
C1orf186	36.19066283316617	6.82454950779136e-08	2.210600698672418e-06	52.2202851975296	2.688182262007616e-11	1.5418645402800822e-09	57.71566466159973	1.807706101549631e-12	1.1438260357555287e-10	48.70887089743184	3	5.5889054233087644e-27	4.0298052823552517e-25
HLA-DPB1	65.85352556967987	3.2943444407963647e-14	2.305560182361719e-12	50.50612246227972	6.233096262160487e-11	3.412620203532867e-09	27.315729359239977	5.054950890512198e-06	0.0001242143757658	47.89179246373319	3	1.7957812859403996e-26	1.2792237172436884e-24
PROCA1	10.050608951524342	0.0181408033781123	0.1305810981901964				122.23926040993054	2.541777345542362e-26	6.126893772921636e-24	66.14493468072745	2	4.2336280162472855e-26	2.9977635504265963e-24
UCHL1	71.30441338702678	2.243412321787848e-15	1.763101421418187e-13	3.2467879132864867	0.3551177070104447	0.8319078342186333	66.52610343199687	2.3651749595018242e-14	1.870705569530974e-12	47.02576824410338	3	6.181263175624609e-26	4.350799824509584e-24
RNASET2	53.019386765175774	1.8159965187996728e-11	9.61976498466921e-10	26.924738923868933	6.105166211669825e-06	0.0001570179224617	60.69130451188816	4.1835094642414746e-13	2.900948617532924e-11	46.8784767336443	3	7.626578617602135e-26	5.336348648115104e-24
CALB2	42.22497748082653	3.594429249920942e-09	1.406668883601714e-07	48.0224315075136	2.1062033095061223e-10	1.0570507859583852e-08	48.40578162239871	1.7454840934893362e-10	8.578291729362155e-09	46.21773020357961	3	1.9566179442103623e-25	1.329713056913077e-23
MARCKS	48.87687316564472	1.3856105780663556e-10	6.480602059756204e-09	8.160199575046201	0.0428143276148055	0.2576345925663612	81.39997570525904	1.5371362593515838e-17	1.852615177342314e-15	46.145682815316654	3	2.168224675566545e-25	1.465100387918537e-23
MPEG1	48.71399260490078	1.5007675749778938e-10	6.9851259751883716e-09	31.34798167159584	7.180618703466567e-07	2.316711221872897e-05	58.336134003190445	1.332417762067255e-12	8.591972880999291e-11	46.132702759895686	3	2.2087101161851906e-25	1.4839771093119248e-23
CTSD	48.96279419263608	1.32846572538904e-10	6.243788909328488e-09	47.269145652269806	3.0463290981627967e-10	1.5079329035905847e-08	41.27215582720988	5.725301138673761e-09	2.365834641956455e-07	45.83469855737192	3	3.377272540165359e-25	2.2436094262615374e-23
ZNF806	19.470247048482648	0.0002185304101792	0.0033740250769698	107.15635443300322	4.489933927900783e-23	7.914329877302185e-21				63.31330074074293	2	6.592641288295445e-25	4.355194594083444e-23
HCK	34.171994686254905	1.822274940192958e-07	5.5643223333025736e-06	60.83022741766845	3.9071035918117777e-13	2.7414211318469628e-11	38.51228783010615	2.2017592385141032e-08	8.317391989073423e-07	44.50483664467651	3	2.242918081502928e-24	1.4414405605310938e-22
TYMP	39.03617774820089	1.7053039255326147e-08	5.945619650184258e-07	50.49451945488792	6.268669461439702e-11	3.4062912930695287e-09	41.473187692981696	5.189820098171156e-09	2.171146226193587e-07	43.6679616320235	3	7.371903993683863e-24	4.661645172476561e-22
NCF2	49.39604592954668	1.0742627212253292e-10	5.2020358439941715e-09	20.715866341205366	0.0001205925238484	0.0022636939476698	59.46254278847235	7.657066996491273e-13	5.0666762269593215e-11	43.19148501974146	3	1.4506458321166794e-23	9.076130669195628e-22
BET3L	115.69744132079948	6.5152034643416755e-25	1.2493554163221599e-22	4.306722214964117	0.2301918090129033	0.6885745876391772				60.0020817678818	2	1.626308728138083e-23	1.0121631952754121e-21
LITAF	38.929261925156986	1.7965989448390172e-08	6.196327583854854e-07	11.199300907216063	0.0106955811149499	0.0947266724482149	76.85438001645328	1.450782473926448e-16	1.5299710172949335e-14	42.32764761627544	3	4.944037893257545e-23	3.0449608379047124e-21
RAB27A	45.69264757840429	6.59236942320187e-10	2.8861935173360522e-08	37.060858538856806	4.466957496378256e-08	1.7263476912473611e-06	44.21886837268016	1.3559594978168882e-09	6.128452658883115e-08	42.32412482998042	3	4.968807900285327e-23	3.0443602808743e-21
CENPJ	114.4848662193458	1.1884645783045464e-24	2.1913458416892293e-22	3.80917809579443	0.2828203676870114	0.7618124477353826	7.770081260533248	0.0510102806117109	0.2942610147652203	42.02137519189116	3	7.633792973898753e-23	4.653072263729524e-21
TYROBP	60.17835604143856	5.384448022852105e-13	3.2882858371405067e-11	13.662827717265928	0.00340194982678	0.0389017268957902	51.636663470840176	3.579637093311783e-11	1.9484003189617467e-09	41.82594907651489	3	1.0071143524166144e-22	6.076085314962482e-21
ANXA2	38.03400186637795	2.780010534415649e-08	9.385472184499028e-07	40.68318659046972	7.633302957149924e-09	3.283683361388244e-07	45.642765097983165	6.755320424227585e-10	3.166243702540744e-08	41.45331785161028	3	1.7078368982656711e-22	1.0148327297483194e-20
CD44	29.512961589018087	1.747107389103027e-06	4.373698602276716e-05	34.909583885329404	1.2730278620372008e-07	4.600086179471423e-06	57.31191180879316	2.204589189255292e-12	1.3609305458549132e-10	40.57815242771355	3	5.897538040597782e-22	3.4523954123796425e-20
KCTD12	36.66835592190412	5.408127545403999e-08	1.775792017305943e-06	69.05306357576069	6.8078086430167e-15	5.857146793224011e-13	14.031941278424952	0.0028619960443666	0.0317358685138747	39.91778692536325	3	1.5008701188616801e-21	8.615431628902605e-20
MYL6	30.78502251652109	9.43416777067916e-07	2.451349609356959e-05	48.80523555466704	1.4351288786501887e-10	7.408340290003509e-09	39.84734919235144	1.1479244966626118e-08	4.539682657895424e-07	39.81253575451319	3	1.7416612962038502e-21	9.901511936351213e-20
GRAP2	50.43214348819141	6.46341118651456e-11	3.194391054448536e-09	31.10917052605348	8.062241469935897e-07	2.544358912804661e-05	35.85576209548155	8.033072504120037e-08	2.7568415603969912e-06	39.13235870324215	3	4.553227162220765e-21	2.539712792134932e-19
CTSC	35.9734578274683	7.585764138328324e-08	2.416355699611028e-06	39.60961332405778	1.2891354184948792e-08	5.416617249687496e-07	41.07759593864307	6.296032377174743e-09	2.580608574352919e-07	38.88688903005639	3	6.439188403739643e-21	3.5581029380477235e-19
PYCARD	30.78545655398345	9.432183144463824e-07	2.457493804052151e-05	59.9856689493441	5.919817977846094e-13	4.0360872194239355e-11	24.36652743705911	2.094351150778697e-05	0.0004336034979648	38.37921764679555	3	1.3180381746055823e-20	7.149450190234409e-19
WLS	72.22336468452036	1.425829439307033e-15	1.1392377220063193e-13				31.61153892059491	6.318927687830737e-07	1.8382995376896085e-05	51.91745180255764	2	3.970636048318223e-20	2.0867898342828e-18
ABRACL	28.44027664937417	2.935725201318827e-06	6.865300787864614e-05	36.702800396650176	5.3181549379265055e-08	2.0017867571038985e-06	47.46203083463895	2.7716695427302587e-10	1.3298759455261204e-08	37.5350359602211	3	4.331762374010626e-20	2.266508410295383e-18
TH	2.9331946875798955	0.4020403429009971	0.8685810742980532	64.83458007157391	5.4418080703793757e-14	4.139783886803341e-12	44.5007912563152	1.1812712090306275e-09	5.3628653453928585e-08	37.42285533848968	3	5.073142625227844e-20	2.6427273807629626e-18
PPIB	31.05806362378956	8.264517655680301e-07	2.195019259907555e-05	41.90735023351565	4.1979291611493734e-09	1.816672697462666e-07	38.13656447630706	2.6444264797988955e-08	9.806657026184625e-07	37.03399277787076	3	8.770265239641661e-20	4.528750500382648e-18
FAM103A1	38.15518551605836	2.6205281384585826e-08	8.909795670759179e-07	71.0690328130536	2.5195484265326538e-15	2.364776166045648e-13	1.1774481773607808	0.7584180952326498	1.0	36.80055550215758	3	1.2180077334966252e-19	6.262148455911997e-18
ZNF577	49.18488140140152	1.1914330722690365e-10	5.711730148457761e-09	23.14349434402525	3.769517695788673e-05	0.0007965586078206	36.77834607891008	5.126021496526173e-08	1.7833622553550164e-06	36.36890727477896	3	2.234831174152836e-19	1.1440207201020466e-17
HLA-B	48.29583130691924	1.8421151188885388e-10	8.491442192261208e-09	17.02962982739872	0.0006968946612828	0.0105586115662287	42.52536110084356	3.103657484577893e-09	1.3427960843532733e-07	35.950274078387174	3	4.0243412531544034e-19	2.033668176006445e-17
PRKCD	41.56509681627684	4.961963274236512e-09	1.8954304332023774e-07	31.06950784614116	8.21878686273385e-07	2.582485767694676e-05	31.825434975570733	5.69608145079557e-07	1.6618769051254854e-05	34.82001321266291	3	1.965066799264116e-18	9.763409622394188e-17
SLC18A2	40.73525266525192	7.44168852231311e-09	2.754861372661703e-07	33.218049976710404	2.8969987463077133e-07	9.922563952400874e-06	30.336431568366105	1.1725110995346655e-06	3.234469311086908e-05	34.763244736776144	3	2.1277829364021453e-18	1.0527628963579651e-16
SERPINB10	26.574548481459285	7.229187228999423e-06	0.0001561113674586	28.76813776567405	2.50525622431336e-06	7.017630516710331e-05	48.94254307915823	1.3417186585101024e-10	6.724534504334791e-09	34.76174310876385	3	2.1322650015322e-18	1.0505847351299276e-16
DUSP3	32.35549739728978	4.404092343635311e-07	1.2346911517770575e-05	15.04392339100958	0.0017794955083664	0.0229650250695787	55.746200465966965	4.758883559174196e-12	2.867793878159498e-10	34.38187375142211	3	3.630220116212898e-18	1.7593177407466195e-16
PLD4	49.29195684085854	1.1305053617974754e-10	5.44687708990663e-09	16.11937626404629	0.0010718350496841	0.0149539612047638	35.436929487334574	9.849426930689469e-08	3.334969841013384e-06	33.61608753074646	3	1.0598640303637093e-17	4.934209511437347e-16
KIAA0586	28.45785431662284	2.910878397690448e-06	6.8238391386445e-05	39.72828171580778	1.2166036263296116e-08	5.14175111548778e-07	32.44144967677138	4.224113305866891e-07	1.280386919419054e-05	33.542528569734	3	1.1746480005802926e-17	5.425864299555453e-16
PRDX1	30.79301917879712	9.397670019928888e-07	2.455173301119296e-05	36.98399356294581	4.637400269907504e-08	1.7639206184537644e-06	32.66150427085764	3.7960896021710914e-07	1.1681340769720403e-05	33.479505670866864	3	1.2828129225786115e-17	5.902436890852949e-16
GOLM1	81.46408047407967	1.4892207690983814e-17	1.503015656222661e-15	8.140647223810891	0.0431926468877489	0.2592635042007984	8.672499033830725	0.0339774934670585	0.2203639614737355	32.759075577240424	3	3.508331377204254e-17	1.5655101334128417e-15
PER2	79.55385808023057	3.825864878974181e-17	3.5613973261751885e-15							79.55385808023057	1	3.825864878974181e-17	1.6944139398453069e-15
HSP90B1	30.83506364312216	9.208079501117544e-07	2.418823733060685e-05	39.929927980007086	1.102579993864462e-08	4.687262126857922e-07	26.97841596639495	5.949016169013602e-06	0.000143059001651	32.58113586317473	3	4.4968966699907344e-17	1.984171758307479e-15
ALDH1A1	34.236648428425724	1.7658867758701838e-07	5.426705899693372e-06	31.84499706356223	5.642272878206846e-07	1.870491105082609e-05	30.1185021743125	1.3030728929037469e-06	3.5654891804750084e-05	32.066715888766815	3	9.211921544969023e-17	4.034480454416989e-15
SH3BGRL3	29.06940330420713	2.165474638508837e-06	5.296574192352737e-05	38.35286719276564	2.3797449346769977e-08	9.662031821859922e-07	28.73738077960577	2.54280668217355e-06	6.583983337679035e-05	32.053217092192845	3	9.386800984124956e-17	4.0959011674272185e-15
IQGAP1	33.47152600056018	2.56133444816347e-07	7.533151745089372e-06	34.41525258966667	1.6190065777889236e-07	5.707590506185634e-06	28.12977975686276	3.411207636255695e-06	8.699009095580013e-05	32.00551944902987	3	1.0031705283194144e-16	4.361210109329808e-15
HSPA5	28.35716152696555	3.0561081579832554e-06	7.12943187803977e-05	37.28929602623528	3.99645590618098e-08	1.561210099133511e-06	29.65972858932532	1.6272729404881738e-06	4.346836741293475e-05	31.76872871417538	3	1.395036489526441e-16	6.042603109395666e-15
41161	22.74201162345318	4.570472881249724e-05	0.0008331120529547	38.99887751216927	1.7366157960794225e-08	7.171727061866278e-07	33.23459187659645	2.873812319404644e-07	8.952146437431573e-06	31.65849367073963	3	1.6264028975453618e-16	7.019056300537921e-15
MAX	78.7323942445993	5.739965056254281e-17	5.1919608452232105e-15	4.242830469523594	0.2364085739291594	0.6979267825923346	11.618931303775932	0.0088093472335547	0.079205889336153	31.53138533929961	3	1.9411074484236471e-16	8.346762028221683e-15
SERPINB2	36.15240788110036	6.952852960973432e-08	2.244577582148595e-06	36.277927377904575	6.540650997676085e-08	2.436561070113662e-06	21.994035526971512	6.541779114892387e-05	0.0012019777088778	31.47479026199215	3	2.1001329626551394e-16	8.997852276593124e-15
PDIA4	29.246134887019966	1.987972454511973e-06	4.899917710504062e-05	30.74903826435676	9.600162786031966e-07	2.9649733527629496e-05	33.48857400146185	2.540205526891444e-07	7.961932122058506e-06	31.161249050946196	3	3.248003779183985e-16	1.3717015960303796e-14
NCOA3	6.3627144745316535	0.095236816818433	0.4165741786747882	80.60728375010923	2.2738869284587512e-17	2.693996857700229e-15	6.230820539438157	0.1009046850356801	0.4520172704872682	31.066939588026347	3	3.702951796519048e-16	1.5582706403500978e-14
PINK1				18.5879311168924	0.0003326252891845	0.0055645439003167	65.53841431780108	3.847541752415382e-14	2.9963471308810254e-12	42.063172717346745	2	5.007401074988994e-16	2.0923151134892174e-14
LDHA	28.73594358297184	2.544574988579961e-06	6.129996228770016e-05	36.76099192680557	5.1695353393095144e-08	1.956033083622505e-06	26.14812141443804	8.880031614551143e-06	0.0002047868794207	30.548352308071816	3	7.609585544708828e-16	3.1573104935502424e-14
SLC25A24	23.332621176009305	3.4423046744564625e-05	0.0006421170665114	34.87725577373241	1.2932048706822484e-07	4.649747064885876e-06	33.08573022649899	3.089317559835575e-07	9.564602744885433e-06	30.4318690587469	3	8.94472383396424e-16	3.6854132173040814e-14
EFHD2	35.429919895161795	9.883081123756745e-08	3.096698752110446e-06	27.08175452510083	5.659526940950647e-06	0.0001466000043091	27.02975374785645	5.8033997330786055e-06	0.0001402234341233	29.847142722706355	3	2.0121696944081186e-15	8.065731063178307e-14
KANK2	45.87312349842508	6.034934122909895e-10	2.6788402023361146e-08				34.25389702830113	1.751139934596648e-07	5.646032069381039e-06	40.06351026336311	2	3.3633974821520065e-15	1.330173084496571e-13
NCF4	19.651682651277408	0.0002004232032735	0.0031399635179517	33.49388828524794	2.5336547615054295e-07	8.719391886380828e-06	34.84305243957889	1.314899980929901e-07	4.350342289847816e-06	29.32954112536808	3	4.1198288601951886e-15	1.6078209990695745e-13
BRD1	33.97015878984701	2.010134973741893e-07	6.0607465812066885e-06	51.25499152689993	4.316843056740198e-11	2.4373300602391724e-09	1.96105298089081	0.5805295264856813	0.97370459346273	29.06206776587925	3	5.963829548030316e-15	2.304649817171846e-13
